camera_id,name,latitude,longitude,area,is_online,image_url,video_url,corridor,in_region,match_reason
f0e5c9aa-7700-4918-834f-c106189bde4b,1 Ave @ 42 St,40.7488254014022,-73.9698439596283,Manhattan,True,https://webcams.nyctmc.org/api/cameras/f0e5c9aa-7700-4918-834f-c106189bde4b/image,,East Side avenues,True,inside polygon
e5f322e7-e38c-4a3c-9b1b-8df2cb459884,FDR @ 48 St,40.751693,-73.965239,Manhattan,True,https://webcams.nyctmc.org/api/cameras/e5f322e7-e38c-4a3c-9b1b-8df2cb459884/image,,FDR Drive,True,inside polygon
eafc65f5-6ff9-4203-905f-3995b9fbc9eb,1 Ave @ 23 St,40.7368873405677,-73.9785319648825,Manhattan,True,https://webcams.nyctmc.org/api/cameras/eafc65f5-6ff9-4203-905f-3995b9fbc9eb/image,,East Side avenues,True,inside polygon
ebac5b6e-bd3a-4046-926b-7446edab9bee,3 Ave @ E 14 St,40.733316,-73.987185,Manhattan,True,https://webcams.nyctmc.org/api/cameras/ebac5b6e-bd3a-4046-926b-7446edab9bee/image,,East Side avenues,True,inside polygon
f5c6fd9c-8e5b-4c3c-8c3e-31233678f15b,Lexington Ave @ 96 St,40.785793,-73.951017,Manhattan,True,https://webcams.nyctmc.org/api/cameras/f5c6fd9c-8e5b-4c3c-8c3e-31233678f15b/image,,East Side avenues,True,inside polygon
f4d2c0f5-0148-45e7-95ba-a5185d8e8060,Park Ave @ 57 St,40.761615778381,-73.9707524905279,Manhattan,True,https://webcams.nyctmc.org/api/cameras/f4d2c0f5-0148-45e7-95ba-a5185d8e8060/image,,East Side avenues,True,inside polygon
e8a479f8-5170-4f1f-b258-b9745c966c71,Vanderbilt Ave @ E 45 St,40.754297,-73.976936,Manhattan,True,https://webcams.nyctmc.org/api/cameras/e8a479f8-5170-4f1f-b258-b9745c966c71/image,,,True,inside polygon
f3c6fe0c-75c8-4ce9-ad9a-5b7eb8e9087e,1 Ave @ 86 St,40.776869,-73.94937,Manhattan,True,https://webcams.nyctmc.org/api/cameras/f3c6fe0c-75c8-4ce9-ad9a-5b7eb8e9087e/image,,East Side avenues,True,inside polygon
ea36992f-a3bf-4cce-8942-05ff04e2ae5f,Park Ave @ 23 St,40.740189,-73.986363,Manhattan,True,https://webcams.nyctmc.org/api/cameras/ea36992f-a3bf-4cce-8942-05ff04e2ae5f/image,,East Side avenues,True,inside polygon
f4e822f7-d2a2-4146-851c-04b2fa6d5265,5 Ave @ 42 St,40.7534920464028,-73.9808970054167,Manhattan,True,https://webcams.nyctmc.org/api/cameras/f4e822f7-d2a2-4146-851c-04b2fa6d5265/image,,,True,inside polygon
af2b479e-ec78-46b0-be35-6bbbd1691460,1 ave @ 40 st,40.74759,-73.9708,Manhattan,True,https://webcams.nyctmc.org/api/cameras/af2b479e-ec78-46b0-be35-6bbbd1691460/image,,East Side avenues,True,inside polygon
